key,en,ru
Q_1175,"In times of chaos, what do you usually resort to for comfort and reassurance?",
Q_1176,"In times of conflict or adversity, how do you typically respond?",
Q_1177,"In times of conflict or adversity, what do you usually rely on to get through?",
Q_1178,"In times of conflict or adversity, what is your approach to dealing with enemies or adversaries?",
Q_1179,"In times of conflict or chaos, what do you typically rely on to guide your actions?",
Q_1180,"In times of conflict or chaos, what do you typically rely on to stay grounded and focused?",
Q_1181,"In times of conflict or chaos, what do you typically turn to for comfort and reassurance?",
Q_1182,"In times of conflict or chaos, what do you typically turn to for comfort and support?",
Q_1183,"In times of conflict or chaos, what do you usually do to cope with the stress and uncertainty?",
Q_1184,"In times of conflict or competition, do you prefer to assert yourself through strength, cunning, or a combination of both?",
Q_1185,"In times of conflict or competition, do you tend to hold back and observe, or do you dive in headfirst?",
Q_1186,"In times of conflict or competition, how do you typically handle yourself?",
Q_1187,"In times of conflict or competition, how do you typically respond?",
Q_1188,"In times of conflict or competition, what do you prioritize most?",
Q_1189,"In times of conflict or competition, what is your primary focus?",
Q_1190,"In times of conflict or crisis, how do you typically handle yourself?",
Q_1191,"In times of conflict or crisis, how do you typically react?",
Q_1192,"In times of conflict or crisis, how do you typically respond?",
Q_1193,"In times of conflict or crisis, what do you typically focus on?",
Q_1194,"In times of conflict or crisis, what role do you usually take?",
Q_1195,"In times of conflict or danger, what do you typically rely on to protect yourself and those around you?",
Q_1196,"In times of conflict or disagreement, what is your typical approach to resolving disputes?",
Q_1197,"In times of conflict or strife, how do you typically handle yourself?",
Q_1198,"In times of conflict or strife, what do you typically resort to in order to protect yourself and those you care about?",
Q_1199,"In times of conflict or strife, what is your natural inclination?",
Q_1200,"In times of conflict or turmoil, how do you usually respond?",
Q_1201,"In times of conflict or turmoil, what do you typically do?",
Q_1202,"In times of conflict or turmoil, what do you usually focus on?",
Q_1203,"In times of conflict or turmoil, what is your typical response?",
Q_1204,"In times of conflict, what is your typical approach?",
Q_1205,"In times of crisis or chaos, do you feel the need to take charge and lead others, or do you prefer to follow someone else's guidance?",
Q_1206,"In times of crisis or chaos, do you tend to take charge and lead the way, or follow the guidance of others?",
Q_1207,"In times of crisis or chaos, how do you tend to react?",
Q_1208,"In times of crisis or chaos, how do you tend to respond?",
Q_1209,"In times of crisis or chaos, how do you typically react?",
Q_1210,"In times of crisis or chaos, how do you typically respond?",
Q_1211,"In times of crisis or chaos, how do you usually react?",
Q_1212,"In times of crisis or chaos, how do you usually respond?",
Q_1213,"In times of crisis or chaos, what do you often find yourself doing?",
Q_1214,"In times of crisis or chaos, what do you typically do?",
Q_1215,"In times of crisis or chaos, what do you typically rely on to cope?",
Q_1216,"In times of crisis or chaos, what do you typically rely on to guide your actions?",
Q_1217,"In times of crisis or chaos, what do you typically rely on to keep yourself grounded?",
Q_1218,"In times of crisis or chaos, what do you typically turn to for comfort and reassurance?",
Q_1219,"In times of crisis or chaos, what do you typically turn to for solace and comfort?",
Q_1220,"In times of crisis or chaos, what do you typically turn to for solace or comfort?",
Q_1221,"In times of crisis or chaos, what do you usually look for to feel a sense of stability?",
Q_1222,"In times of crisis or chaos, what do you usually prioritize:",
Q_1223,"In times of crisis or chaos, what do you usually rely on to find a sense of calm and stability?",
